image_id,toolkit_path,filename,curriculum_unit,curriculum_section,hewitt_chapter,hewitt_subsection_hint,primary_story_role,story_roles,concept_tags,alt_text,caption,what_students_should_notice_candidate,sha256,duplicate_of,source_catalog_path
PHYS-6BD4C780D03B,images/unit6/PHYS-6BD4C780D03B__unit6-shadow-formation.png,unit6-shadow-formation.png,6,,,,conceptual_reference,conceptual_reference,light,Shadow formation by blocked light,,Shadow formation by blocked light.,6bd4c780d03b0d1d2779b77acd61b7e83e5312e918750363f4d3e0286b775a43,,units/unit6/figures/unit6-shadow-formation.png
PHYS-5D9307A2F535,images/unit6/PHYS-5D9307A2F535__u6_1_from_ch_26_10_glass_blocks_ultraviolet_infrared_transmits_visible.png,u6_1_from_ch_26_10_glass_blocks_ultraviolet_infrared_transmits_visible.png,6,6.1,26,10,conceptual_reference,conceptual_reference,light,Figure 26.10: glass blocks ultraviolet and infrared light but transmits visible light,"Figure 26.10 Glass blocks both infrared and ultraviolet light, but it is transparent to visible light.",Figure 26.10: glass blocks ultraviolet and infrared light but transmits visible light.,5d9307a2f53590d878aaf303cf4f98caa855c0f4a218caa058c7d5bb297965d6,,units/unit6/images_6_1/u6_1_from_ch_26_10_glass_blocks_ultraviolet_infrared_transmits_visible.png
PHYS-3A34C3395A13,images/unit6/PHYS-3A34C3395A13__u6_1_from_ch_26_12_small_and_large_light_source_sharp_blurry_shadow.png,u6_1_from_ch_26_12_small_and_large_light_source_sharp_blurry_shadow.png,6,6.1,26,12,conceptual_reference,conceptual_reference,light,Figure 26.12: small and large light sources produce sharp and blurry shadows,Figure 26.12 A small light source produces a sharper shadow than a larger source.,Figure 26.12: small and large light sources produce sharp and blurry shadows.,3a34c3395a1383f5d363f336beaf3d12643700ae07936b05f8858f145c6835fe,,units/unit6/images_6_1/u6_1_from_ch_26_12_small_and_large_light_source_sharp_blurry_shadow.png
PHYS-330E45FC37C6,images/unit6/PHYS-330E45FC37C6__u6_1_from_ch_26_13_object_farther_from_wall_umbra_penumbra_shadow_blur.png,u6_1_from_ch_26_13_object_farther_from_wall_umbra_penumbra_shadow_blur.png,6,6.1,26,13,comparison,comparison; phenomenon_or_example,,Figure 26.13: object moved farther from a wall makes a shadow with growing penumbra and smaller umbra,"Figure 26.13 An object held close to a wall casts a sharp shadow because light coming from slightly different directions does not spread out much behind the object. As the object is moved farther away from the wall, the penumbra grows and the umbra becomes smaller. When the object is even farther away, the shadow is less distinct. When the object is very far away (not shown), no shadow is evident because the penumbra expands into a big blur.",Figure 26.13: object moved farther from a wall makes a shadow with growing penumbra and smaller umbra.,330e45fc37c6b7aed2fb1aec0518435340d50a2543b5af4c47811f283da424cb,,units/unit6/images_6_1/u6_1_from_ch_26_13_object_farther_from_wall_umbra_penumbra_shadow_blur.png
PHYS-956CFF55DD28,images/unit6/PHYS-956CFF55DD28__u6_1_from_ch_26_14_moon_phases_lunar_and_solar_eclipses_alignment.png,u6_1_from_ch_26_14_moon_phases_lunar_and_solar_eclipses_alignment.png,6,6.1,26,14,phenomenon_or_example,phenomenon_or_example,,Figure 26.14: Moon phases and alignments for lunar and solar eclipses,"Figure 26.14 Interactive Figure. (a) A full Moon is seen when Earth is between the Sun and the Moon. (b) When this alignment is perfect, the Moon is in Earth’s shadow, and a lunar eclipse is produced. (c) A new Moon occurs when the Moon is between the Sun and Earth. (d) When this alignment is perfect, the Moon’s shadow falls on part of Earth to produce a solar eclipse.",Figure 26.14: Moon phases and alignments for lunar and solar eclipses.,956cff55dd28a5c1716c77a1f766e65eb2bf6a84de2d23679db51263a623bd76,,units/unit6/images_6_1/u6_1_from_ch_26_14_moon_phases_lunar_and_solar_eclipses_alignment.png
PHYS-EB341150BD92,images/unit6/PHYS-EB341150BD92__u6_1_from_ch_26_15_solar_eclipse_umbra_penumbra_total_partial.png,u6_1_from_ch_26_15_solar_eclipse_umbra_penumbra_total_partial.png,6,6.1,26,15,phenomenon_or_example,phenomenon_or_example,,Figure 26.15: solar eclipse showing umbra and penumbra for total and partial eclipses,"Figure 26.15 Interactive Figure. Details of a solar eclipse. A total eclipse is seen by observers in the umbra, and a partial eclipse is seen by observers in the penumbra. Most Earth observers see no eclipse at all.",Figure 26.15: solar eclipse showing umbra and penumbra for total and partial eclipses.,eb341150bd925e73bb0307d24ee3d532ea0bbe51471206372cd26917b5c133bc,,units/unit6/images_6_1/u6_1_from_ch_26_15_solar_eclipse_umbra_penumbra_total_partial.png
PHYS-F4896B293452,images/unit6/PHYS-F4896B293452__u6_1_from_ch_26_16_human_eye_cornea_retina_lens_fovea_blind_spot.png,u6_1_from_ch_26_16_human_eye_cornea_retina_lens_fovea_blind_spot.png,6,6.1,26,16,model_or_diagram,model_or_diagram; experiment_or_measurement,lens,"Figure 26.16: diagram of the human eye labeling cornea, retina, lens, fovea, blind spot, and iris",Figure 26.16 The human eye.,"Figure 26.16: diagram of the human eye labeling cornea, retina, lens, fovea, blind spot, and iris.",f4896b2934523c06031c0bfbae28e7f232ba637f225515f8079de8cba7fc237f,,units/unit6/images_6_1/u6_1_from_ch_26_16_human_eye_cornea_retina_lens_fovea_blind_spot.png
PHYS-C8C362BD111A,images/unit6/PHYS-C8C362BD111A__u6_1_from_ch_26_17_blind_spot_experiment_dot_and_x.png,u6_1_from_ch_26_17_blind_spot_experiment_dot_and_x.png,6,6.1,26,17,experiment_or_measurement,experiment_or_measurement,,Figure 26.17: blind-spot experiment using a round dot and an X,Figure 26.17 The blind-spot experiment. Close your left eye and look with your right eye at the round dot. Adjust your distance and find the blind spot that erases the X. Switch eyes and look at the X and the dot disappears. Does your brain fill in crossed lines where the dot was?,Figure 26.17: blind-spot experiment using a round dot and an X.,c8c362bd111a4270bb71203fa2d899b95970dd25a96d1a6d553e7d447efde12b,,units/unit6/images_6_1/u6_1_from_ch_26_17_blind_spot_experiment_dot_and_x.png
PHYS-A887091F5493,images/unit6/PHYS-A887091F5493__u6_1_from_ch_26_19_peripheral_vision_detects_motion_not_color.png,u6_1_from_ch_26_19_peripheral_vision_detects_motion_not_color.png,6,6.1,26,19,phenomenon_or_example,phenomenon_or_example,motion,Figure 26.19: peripheral vision detects a moving object but not its color,"Figure 26.19 On the periphery of your vision, you can see an object only if it is moving; you cannot see its color at all.",Figure 26.19: peripheral vision detects a moving object but not its color.,a887091f54934cce3ffdcea51f290e1cafa78e1348f0cc652b936d217142692f,,units/unit6/images_6_1/u6_1_from_ch_26_19_peripheral_vision_detects_motion_not_color.png
PHYS-4F991D4811B6,images/unit6/PHYS-4F991D4811B6__u6_1_from_ch_26_1_shaking_charged_rod_produces_electromagnetic_wave.png,u6_1_from_ch_26_1_shaking_charged_rod_produces_electromagnetic_wave.png,6,6.1,26,1,model_or_diagram,model_or_diagram; phenomenon_or_example,wave; electric; charge; magnet,Figure 26.1: Person shaking an electrically charged object to produce an electromagnetic wave.,"Figure 26.1 Shake an electrically charged object to and fro, and you produce an electromagnetic wave.",Figure 26.1: Person shaking an electrically charged object to produce an electromagnetic wave.,4f991d4811b660007d685477e5d4a1852400e519e5b3fe8f28af42ef10b9f195,,units/unit6/images_6_1/u6_1_from_ch_26_1_shaking_charged_rod_produces_electromagnetic_wave.png
PHYS-4BCDCF4A787D,images/unit6/PHYS-4BCDCF4A787D__u6_1_from_ch_26_20_pupil_size_depends_on_mood.png,u6_1_from_ch_26_20_pupil_size_depends_on_mood.png,6,6.1,26,20,conceptual_reference,conceptual_reference,,Figure 26.20: pupil size changes with mood,Figure 26.20 The size of your pupils depends on your mood.,Figure 26.20: pupil size changes with mood.,4bcdcf4a787da1f6ca5b119ad00442aa7a740a614b09ca1cc1164688bcb47f93,,units/unit6/images_6_1/u6_1_from_ch_26_20_pupil_size_depends_on_mood.png
PHYS-8D745E6B55EB,images/unit6/PHYS-8D745E6B55EB__u6_1_from_ch_26_21_lateral_inhibition_equal_brightness_rectangles.png,u6_1_from_ch_26_21_lateral_inhibition_equal_brightness_rectangles.png,6,6.1,26,21,comparison,comparison,,Figure 26.21: two equally bright rectangles illustrating lateral inhibition,Figure 26.21 Both rectangles are equally bright. Cover the boundary between them with your pencil and see.,Figure 26.21: two equally bright rectangles illustrating lateral inhibition.,8d745e6b55ebf3447e5156b0eb6a350cc3b7afa0efc4dfbb8ae7defb0a4c2f1d,,units/unit6/images_6_1/u6_1_from_ch_26_21_lateral_inhibition_equal_brightness_rectangles.png
PHYS-A6B493859E4F,images/unit6/PHYS-A6B493859E4F__u6_1_from_ch_26_22_brightness_levels_graph_for_lateral_inhibition.png,u6_1_from_ch_26_22_brightness_levels_graph_for_lateral_inhibition.png,6,6.1,26,22,graph_or_data,graph_or_data,,Figure 26.22: graph of brightness levels for the lateral inhibition rectangle,Figure 26.22 Graph of brightness levels for the rectangle in Figure 26.21.,Figure 26.22: graph of brightness levels for the lateral inhibition rectangle.,a6b493859e4f32ebbc05cd01dde4939529677ab26702ee4f73974c19359cef07,,units/unit6/images_6_1/u6_1_from_ch_26_22_brightness_levels_graph_for_lateral_inhibition.png
PHYS-215312E906C0,images/unit6/PHYS-215312E906C0__u6_1_from_ch_26_23_optical_illusion_crooked_rows_tiles.png,u6_1_from_ch_26_23_optical_illusion_crooked_rows_tiles.png,6,6.1,26,23,conceptual_reference,conceptual_reference,,Figure 26.23: optical illusion asking whether rows of tiles are really crooked,Figure 26.23 Optical illusions. Is the slanted line really broken? Are the dashes on the right really shorter? Can you count the black dots? Could you make this in the shop? Is the hat taller than the brim is wide? What does this sign read? Are the vertical lines parallel? Are the rows of tiles really crooked?,Figure 26.23: optical illusion asking whether rows of tiles are really crooked.,215312e906c02aa7371b615e39205a6ce0970ef3517983ae34ed0c2511ffe03d,,units/unit6/images_6_1/u6_1_from_ch_26_23_optical_illusion_crooked_rows_tiles.png
PHYS-43F667E3CE63,images/unit6/PHYS-43F667E3CE63__u6_1_from_ch_26_23_optical_illusion_dashes_shorter.png,u6_1_from_ch_26_23_optical_illusion_dashes_shorter.png,6,6.1,26,23,conceptual_reference,conceptual_reference,,Figure 26.23: optical illusion asking whether the dashes on the right are really shorter,Figure 26.23 Optical illusions. Is the slanted line really broken? Are the dashes on the right really shorter? Can you count the black dots? Could you make this in the shop? Is the hat taller than the brim is wide? What does this sign read? Are the vertical lines parallel? Are the rows of tiles really crooked?,Figure 26.23: optical illusion asking whether the dashes on the right are really shorter.,43f667e3ce636cf0699b7c0836b6e65525944679aa8d8ed0a4ad39f96beb4684,,units/unit6/images_6_1/u6_1_from_ch_26_23_optical_illusion_dashes_shorter.png
PHYS-A9E44FAB8A9F,images/unit6/PHYS-A9E44FAB8A9F__u6_1_from_ch_26_23_optical_illusion_hat_height_vs_brim_width.png,u6_1_from_ch_26_23_optical_illusion_hat_height_vs_brim_width.png,6,6.1,26,23,conceptual_reference,conceptual_reference,,Figure 26.23: optical illusion asking whether the hat is taller than the brim is wide,Figure 26.23 Optical illusions. Is the slanted line really broken? Are the dashes on the right really shorter? Can you count the black dots? Could you make this in the shop? Is the hat taller than the brim is wide? What does this sign read? Are the vertical lines parallel? Are the rows of tiles really crooked?,Figure 26.23: optical illusion asking whether the hat is taller than the brim is wide.,a9e44fab8a9f3417e7e370ac0350aaa346181763aa43940702d8bd584a675ad4,,units/unit6/images_6_1/u6_1_from_ch_26_23_optical_illusion_hat_height_vs_brim_width.png
PHYS-9C5204701BB9,images/unit6/PHYS-9C5204701BB9__u6_1_from_ch_26_23_optical_illusion_hermann_grid_black_dots.png,u6_1_from_ch_26_23_optical_illusion_hermann_grid_black_dots.png,6,6.1,26,23,conceptual_reference,conceptual_reference,,Figure 26.23: Hermann grid optical illusion asking if you can count the black dots,Figure 26.23 Optical illusions. Is the slanted line really broken? Are the dashes on the right really shorter? Can you count the black dots? Could you make this in the shop? Is the hat taller than the brim is wide? What does this sign read? Are the vertical lines parallel? Are the rows of tiles really crooked?,Figure 26.23: Hermann grid optical illusion asking if you can count the black dots.,9c5204701bb9e1926087cc1d1c4f1c75e2669a076d9ff51adee8e70d25c23249,,units/unit6/images_6_1/u6_1_from_ch_26_23_optical_illusion_hermann_grid_black_dots.png
PHYS-2F8B73CA59B2,images/unit6/PHYS-2F8B73CA59B2__u6_1_from_ch_26_23_optical_illusion_impossible_shop_object.png,u6_1_from_ch_26_23_optical_illusion_impossible_shop_object.png,6,6.1,26,23,phenomenon_or_example,phenomenon_or_example,,Figure 26.23: impossible object optical illusion asking if you could make it in the shop,Figure 26.23 Optical illusions. Is the slanted line really broken? Are the dashes on the right really shorter? Can you count the black dots? Could you make this in the shop? Is the hat taller than the brim is wide? What does this sign read? Are the vertical lines parallel? Are the rows of tiles really crooked?,Figure 26.23: impossible object optical illusion asking if you could make it in the shop.,2f8b73ca59b2413fe1a96a112b1cf6a4b4d1b37c7111231f88c95a2e8d52cc85,,units/unit6/images_6_1/u6_1_from_ch_26_23_optical_illusion_impossible_shop_object.png
PHYS-399E5E92B7D0,images/unit6/PHYS-399E5E92B7D0__u6_1_from_ch_26_23_optical_illusion_parallel_vertical_lines.png,u6_1_from_ch_26_23_optical_illusion_parallel_vertical_lines.png,6,6.1,26,23,conceptual_reference,conceptual_reference,,Figure 26.23: optical illusion asking whether the vertical lines are parallel,Figure 26.23 Optical illusions. Is the slanted line really broken? Are the dashes on the right really shorter? Can you count the black dots? Could you make this in the shop? Is the hat taller than the brim is wide? What does this sign read? Are the vertical lines parallel? Are the rows of tiles really crooked?,Figure 26.23: optical illusion asking whether the vertical lines are parallel.,399e5e92b7d032537dd595e53105189fa37c687b92aa259c77607e6411826e01,,units/unit6/images_6_1/u6_1_from_ch_26_23_optical_illusion_parallel_vertical_lines.png
PHYS-601439EF0BDB,images/unit6/PHYS-601439EF0BDB__u6_1_from_ch_26_23_optical_illusion_paris_in_the_spring_sign.png,u6_1_from_ch_26_23_optical_illusion_paris_in_the_spring_sign.png,6,6.1,26,23,conceptual_reference,conceptual_reference,,Figure 26.23: sign optical illusion asking what the sign reads,Figure 26.23 Optical illusions. Is the slanted line really broken? Are the dashes on the right really shorter? Can you count the black dots? Could you make this in the shop? Is the hat taller than the brim is wide? What does this sign read? Are the vertical lines parallel? Are the rows of tiles really crooked?,Figure 26.23: sign optical illusion asking what the sign reads.,601439ef0bdb101f94c15fb0f3e03203ecc20cc2646269f7fedb764ebf18c6e9,,units/unit6/images_6_1/u6_1_from_ch_26_23_optical_illusion_paris_in_the_spring_sign.png
PHYS-6175E34DF287,images/unit6/PHYS-6175E34DF287__u6_1_from_ch_26_23_optical_illusion_slanted_line_broken.png,u6_1_from_ch_26_23_optical_illusion_slanted_line_broken.png,6,6.1,26,23,conceptual_reference,conceptual_reference,,Figure 26.23: optical illusion asking whether the slanted line is really broken,Figure 26.23 Optical illusions. Is the slanted line really broken? Are the dashes on the right really shorter? Can you count the black dots? Could you make this in the shop? Is the hat taller than the brim is wide? What does this sign read? Are the vertical lines parallel? Are the rows of tiles really crooked?,Figure 26.23: optical illusion asking whether the slanted line is really broken.,6175e34df2870e5383af8d5af4dc3797749865054008c153cd2daf1ef545e816,,units/unit6/images_6_1/u6_1_from_ch_26_23_optical_illusion_slanted_line_broken.png
PHYS-5B1C845D0C79,images/unit6/PHYS-5B1C845D0C79__u6_1_from_ch_26_2_electric_and_magnetic_fields_electromagnetic_wave.png,u6_1_from_ch_26_2_electric_and_magnetic_fields_electromagnetic_wave.png,6,6.1,26,2,model_or_diagram,model_or_diagram,wave; electric; magnet; field,Figure 26.2: Electric and magnetic fields perpendicular to each other and to the direction of wave travel.,Figure 26.2 INTERACTIVE FIGURE The electric and magnetic fields of an electromagnetic wave are perpendicular to each other and to the direction of motion of the wave.,Figure 26.2: Electric and magnetic fields perpendicular to each other and to the direction of wave travel.,5b1c845d0c7960c399b4101fa5bf081dc9cba5fe4c7d15dade12c2405d4d3c44,,units/unit6/images_6_1/u6_1_from_ch_26_2_electric_and_magnetic_fields_electromagnetic_wave.png
